,date,text,normalized_text,clean_text
3805,2020-04-13,"Well, I have the ultimate authority, but we're going to get into that in a minute. We're going to just finish this up. We're going to tell you about other things that we've done right.",well ultimate authority going get minute going finish going tell thing done right,well ultimate authority going get minute going finish going tell thing done right
3806,2020-04-13,"But I will say this: Had we said, “Let's just keep going and let's not do a closing” — whether it's 2.2 that they, at one point, predicted as an outside or 1.6 at a lower number; you cut it all the way down to 6- or 7- or 800,000; take just a fraction of the number that could have happened, it literally would have been more than the Civil War. It would have been a disaster.",say said let keep going let closing whether twenty-two one point predicted outside sixteen lower number cut way six seven eight-hundred-thousand take fraction number could happened literally would civil war would disaster,say said let keep going let closing whether twenty-two one point predicted outside sixteen lower number cut way six seven eight-hundred-thousand take fraction number could happened literally would civil_war would disaster
3807,2020-04-13,"So, the minimum number was 100,000. And I think — I feel pretty good that we're going to be substantially below, Anthony, the 100,000. And I hope we will.",minimum number one-hundred-thousand think feel pretty good going substantially anthony one-hundred-thousand hope,minimum number one-hundred-thousand think feel pretty good going substantially anthony one-hundred-thousand hope
3808,2020-04-13,"All right. So, today, the Department of Health and Human Services is announcing five new contracts to procure large numbers of additional ventilators under the Defense Production Act, which we used a lot, by the way — which you didn't like to talk about — in addition to the 1,300 we received today. We received, today, 1,300 additional ventilators. Now, we're probably not going to need them, but we can add that to our stockpile, which is very big, and we can move it around should the surge take place and should it be a very substantial surge. We're ready to — we're ready to rock.",right today department health human service announcing five new contract procure large number additional ventilator defense production act used lot way like talk addition one-thousand-three-hundred received today received today one-thousand-three-hundred additional ventilator probably going need add stockpile big move around surge take place substantial surge ready ready rock,right today department health human service announcing five new contract procure large number additional ventilator defense_production_act used lot way like talk addition one-thousand-three-hundred received today received today one-thousand-three-hundred additional ventilator probably going need add stockpile big move around surge take place substantial surge ready ready rock
3809,2020-04-13,"The contracts are with General Electric, Hillrom, Medtronic, ResMed, and Vyaire, combined with the DPA contracts that we announced last week with General Motors and Philips and two other contracts with Hamilton and ZOLL. We're adding 6,190 ventilators to the Strategic National Stockpile, of which we have a lot already — thousands — close to 10,000. But this will be added by May 8th, another 29,000 by the end of May. And more than 120,000 total we will have by the end of the year.",contract general electric hillrom medtronic resmed vyaire combined dpa contract announced last week general motor philip two contract hamilton zoll adding six-thousand-one-hundred-and-ninety ventilator strategic national stockpile lot already thousand close ten-thousand added may 8th another twenty-nine-thousand end may one-hundred-and-twenty-thousand total end year,contract general electric hillrom medtronic resmed vyaire combined dpa contract announced last week general_motor philip two contract hamilton zoll adding six-thousand-one-hundred-and-ninety ventilator strategic_national_stockpile lot already thousand close ten-thousand added may 8th another twenty-nine-thousand end may one-hundred-and-twenty-thousand total end year
3810,2020-04-13,"Now, we're going to help other countries. We're going to help states if they need it. We may help some states' stockpile. You know, they're supposed to buy their own stockpile. They have state stockpiles. They're supposed to be using that. And unfortunately, most of the states weren't there. And a lot of people didn't want to talk about it, but they weren't there. We will talk about it at the right time, if you want to. I — at this point, I'm more focused on getting past this nightmare of a epidemic or a pandemic — anything you want to call it. We got to get past it.",going help country going help state need may help state stockpile know supposed buy stockpile state stockpile supposed using unfortunately state lot people want talk talk right time want point focused getting past nightmare epidemic pandemic anything want call got get past,going help country going help state need may help state stockpile know supposed buy stockpile state stockpile supposed using unfortunately state lot people want talk talk right time want point focused getting past nightmare epidemic pandemic anything want call got get past
3811,2020-04-13,"No one who has needed a ventilator has not gotten a ventilator. Think of that. You know, you heard all about ventilators, ventilators. “We need ventilators.” Because they didn't have them. Because the states should have had them. No one who has needed a ventilator has not gotten a ventilator. No one who has needed a hospital bed has been denied a hospital bed. That's not even really our responsibility.",one needed ventilator gotten ventilator think know heard ventilator ventilator need ventilator state one needed ventilator gotten ventilator one needed hospital bed denied hospital bed even really responsibility,one needed ventilator gotten ventilator think know heard ventilator ventilator need ventilator state one needed ventilator gotten ventilator one needed hospital bed denied hospital bed even really responsibility
3812,2020-04-13,"Now, if we can help, we're going to do it. But that's where the Army Corps of Engineers did such a great job. We built over 20,000 beds. In fact, we built thousands more than we've actually needed to be safe. We wanted to be safe and we really — they rose to this incredible occasion.",help going army corp engineer great job built twenty-thousand bed fact built thousand actually needed safe wanted safe really rose incredible occasion,help going army_corp_engineer great job built twenty-thousand bed fact built thousand actually needed safe wanted safe really rose incredible occasion
3813,2020-04-13,"I mean, we built more beds than we thought. We thought, in Louisiana, we were going heavy. And again, when I called the governor, I said, “Maybe we shouldn't build that second hospital, because we don't want to build it if you don't need it.” He called back, he said, “I don't think we're going to need it.” They had 1,000 rooms, 1,000 beds, and they used a lot of them, but they didn't need the other one so we stopped it because we don't want to waste.",mean built bed thought thought louisiana going heavy called governor said maybe build second hospital want build need called back said think going need one-thousand room one-thousand bed used lot need one stopped want waste,mean built bed thought thought louisiana going heavy called governor said maybe build second hospital want build need called back said think going need one-thousand room one-thousand bed used lot need one stopped want waste
3814,2020-04-13,"But we're prepared to build thousands more should we need it. I don't think we're going to need it because it looks like we're plateauing and maybe even, in many cases, coming down.",prepared build thousand need think going need look like plateauing maybe even many case coming,prepared build thousand need think going need look like plateauing maybe even many case coming
3815,2020-04-13,"In addition, we've ordered a total of 60 mobile decontamidation [sic] — -contamination systems. So the decontamination system from Battelle, in Ohio, is an incredible thing because it takes the masks, and up to 20 times you can decontaminate a mask. And I've been asking from the beginning: “Why can't we sterilize and sanitize these masks?” And it turned out we can. And there was a great company in Ohio, they sent us some great equipment, and they're doing that now.",addition ordered total sixty mobile decontamidation sic contamination system decontamination system battelle ohio incredible thing take mask twenty time decontaminate mask asking beginning sterilize sanitize mask turned great company ohio sent great equipment,addition ordered total sixty mobile decontamidation sic contamination system decontamination system battelle ohio incredible thing take mask twenty time decontaminate mask asking beginning sterilize sanitize mask turned great company ohio sent great equipment
3816,2020-04-13,"And now we're going to have more than 33 million N95 masks per week will be cleaned, decontaminated, and it'll be great. It's something that, frankly, I think people should have thought of a long time ago.",going thirty-three million n95 mask per week cleaned decontaminated great something frankly think people thought long time ago,going thirty-three million_n95_mask per week cleaned decontaminated great something frankly think people thought long time ago
3817,2020-04-13,"Five more flights landed today as part of the Project Air Bridge — our massive air lift operation to bring personal protective equipment into the United States, which has now delivered nearly half a million N95 masks, 370 million gloves, 25 million surgical masks, and 4.9 million gowns. So, we have millions of gowns, gloves, masks, all surgical equipment coming in should the states need it.",five flight landed today part project air bridge massive air lift operation bring personal protective equipment united state delivered nearly half million n95 mask three-hundred-and-seventy million glove twenty-five million surgical mask forty-nine million gown million gown glove mask surgical equipment coming state need,five flight landed today part project air bridge massive air lift operation bring personal_protective_equipment united_state delivered nearly half million_n95_mask three-hundred-and-seventy million glove twenty-five million surgical_mask forty-nine million gown million gown glove mask surgical equipment coming state need
3818,2020-04-13,"Now, the states — the states are supposed to be buying their own stuff. But should they need it, we are ready to give them, because we're building up our stockpile again like crazy.",state state supposed buying stuff need ready give building stockpile like crazy,state state supposed buying stuff need ready give building stockpile like crazy
3819,2020-04-13,"Remember, I — and you saw the stories. I inherited — this administration — Mike, myself, the whole administration, we inherited a stockpile where the cupboards were bare. There was nothing. And I say it and I'll say it again: Just like we didn't have ammunition, we didn't have medical supplies, we didn't have ventilators, we didn't have a lot of things that should have been had. And you can read your own stories on that because you know what happened: They didn't want to spend the money. But we did.",remember saw story inherited administration mike whole administration inherited stockpile cupboard bare nothing say say like ammunition medical supply ventilator lot thing read story know happened want spend money,remember saw story inherited administration mike whole administration inherited stockpile cupboard_bare nothing say say like ammunition medical supply ventilator lot thing read story know happened want spend money
3820,2020-04-13,"To date, we've facilitated the supply of more than 38 million N95 masks nationwide. This week, we'll be sending 2 million N95 masks to the Commonwealth of Pennsylvania. The Vice President will go into more detail. He's got great detail on that, and I think it's a pretty amazing story. We have a lot of masks already in stock, and we have more coming.",date facilitated supply thirty-eight million n95 mask nationwide week sending two million n95 mask commonwealth pennsylvania vice president go detail got great detail think pretty amazing story lot mask already stock coming,date facilitated supply thirty-eight million_n95_mask nationwide week sending two million_n95_mask commonwealth pennsylvania vice_president go detail got great detail think pretty_amazing story lot mask already stock coming
3821,2020-04-13,"We're further expanding hospital surge capacity in key areas of the opening, and we have a portion of certain VA hospitals and non-veteran coronavirus patients, including at the East Orange, New Jersey Medical Center, as well as facilities in Manhattan and Brooklyn. They're ready. They're able. They're beautiful. Hopefully, we won't need too many of them because, frankly, we built everything that the governors wanted. And in many cases, it's too much. We told them it was too much, but we wanted to err on the side of caution.",expanding hospital surge capacity key area opening portion certain va hospital non veteran coronavirus patient including east orange new jersey medical center well facility manhattan brooklyn ready able beautiful hopefully need many frankly built everything governor wanted many case much told much wanted err side caution,expanding hospital surge capacity key area opening portion certain va hospital non veteran coronavirus patient including east orange new_jersey medical_center well facility manhattan brooklyn ready able beautiful hopefully need many frankly built everything governor wanted many case much told much wanted err side caution
3822,2020-04-13,"The United States has now conducted nearly 3 million tests for the virus. Three million — the most of any nation. We are performing approximately 150,000 tests every single day and our rate of testing is especially high in areas hardest hit by the virus, if you look. And that's really — and it has hit some areas — the virus — very, very hard. For example, per capita testing in New York is higher than the rest of the world.",united state conducted nearly three million test virus three million nation performing approximately one-hundred-and-fifty-thousand test every single day rate testing especially high area hardest hit virus look really hit area virus hard example per caput testing new york higher rest world,united_state conducted nearly three million test virus three million nation performing approximately one-hundred-and-fifty-thousand test every_single day rate testing especially high area hardest_hit virus look really hit area virus hard example per caput testing new_york higher rest world
3823,2020-04-13,"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow us to determine whether someone has already had the virus and potentially become immune to infection. We're looking at that. The antibody tests are going to be very interesting, over the next short while. A lot of things are being developed, as we speak.",nih cdc fda also currently validating several antibody test allow determine whether someone already virus potentially become immune infection looking antibody test going interesting next short lot thing developed speak,nih cdc fda also currently validating several antibody test allow determine whether someone already virus potentially become immune infection looking antibody test going interesting next short lot thing developed speak
3824,2020-04-13,"In the race to develop effective treatments, the drug company Gilead announced that its drug, remdesivir, has shown promising results — very promising — in compassionate use settings. In addition, the FDA has just granted emergency use authorization for a device that removes certain proteins from the bloodstream, possibly preventing a patient's immune system from overreacting to the virus and damaging vital organs, which is a big problem.",race develop effective treatment drug company gilead announced drug remdesivir shown promising result promising compassionate use setting addition fda granted emergency use authorization device remove certain protein bloodstream possibly preventing patient immune system overreacting virus damaging vital organ big problem,race develop effective treatment drug company gilead announced drug remdesivir shown promising result promising compassionate use setting addition fda granted emergency use authorization device remove certain protein bloodstream possibly preventing patient immune system overreacting virus damaging vital organ big problem
3825,2020-04-13,"Furthermore, over the last seven days, my administration has deployed roughly 28 million doses of hydroxychloroquine from our National Stockpile. We have millions of doses that we bought and many people are using it all over the country. And just recently, a friend of mine told me he got better because of the use of that — that drug. So, who knows? And you combine it with Z-Pak, you combine it with Zinc — depending on your doctor's recommendation. And it's having some very good results, I'll tell you.",furthermore last seven day administration deployed roughly twenty-eight million dos hydroxychloroquine national stockpile million dos bought many people using country recently friend mine told got better use drug know combine z pak combine zinc depending doctor recommendation good result tell,furthermore last seven day administration deployed roughly twenty-eight million_dos hydroxychloroquine national_stockpile million_dos bought many people using country recently friend_mine told got better use drug know combine z_pak combine zinc depending doctor recommendation good result tell
3826,2020-04-13,"I think if anybody recommended it other than me, it would be used all over the place, to be honest with you. I think the fact that I recommended it, I probably set it back a lot. But it's a lot of good things that are happening with it. A lot of good tests.",think anybody recommended would used place honest think fact recommended probably set back lot lot good thing happening lot good test,think anybody recommended would used place honest think fact recommended probably set back lot lot good thing happening lot good test
3827,2020-04-13,"Scientists are also pursuing a blood therapy known as convalescent plasma. Convalescent plasma. This therapy uses antibodies from the blood of recovered patients to treat those who are sick. And this is something that actually is a very old procedure, but it's done in a very modern way.",scientist also pursuing blood therapy known convalescent plasma convalescent plasma therapy us antibody blood recovered patient treat sick something actually old procedure done modern way,scientist also pursuing blood therapy known convalescent_plasma convalescent_plasma therapy us antibody blood recovered patient treat sick something actually old procedure done modern way
3828,2020-04-13,"During this difficult time, we're also working to ensure that the 2020 Census is completed safely and accuracy. We may be asking for an extension because, obviously, they can't be doing very much right now. They wouldn't even be allowed to do it. So, the Census, we're going to be asking for a delay — a major delay, I think. How can you possibly be knocking on doors for a long period of time now?",difficult time also working ensure two-thousand-and-twenty census completed safely accuracy may asking extension obviously much right would even allowed census going asking delay major delay think possibly knocking door long period time,difficult time also working ensure two-thousand-and-twenty census completed safely accuracy may asking extension obviously much right would even allowed census going asking delay major delay think possibly knocking door long period time
3829,2020-04-13,"The Census Bureau recently made the decision to temporarily suspend its field operation data-collection activities to help stop the spread. In addition, while millions of Americans continue to complete their questionnaire online, the Census Bureau has asked Congress for a 120 extension. I don't know that you even have to ask them. This is called “an act of God.” This is called a — a situation that has to be — they have to give in. I think 120 days isn't nearly enough.",census bureau recently made decision temporarily suspend field operation data collection activity help stop spread addition million american continue complete questionnaire online census bureau asked congress one-hundred-and-twenty extension know even ask called act god called situation give think one-hundred-and-twenty day nearly enough,census bureau recently made decision temporarily suspend field operation data collection activity help stop spread addition million american continue complete questionnaire online census bureau asked congress one-hundred-and-twenty extension know even ask called act god called situation give think one-hundred-and-twenty day nearly enough
3830,2020-04-13,"My administration is also taking bold action to help American workers. On Friday, Americans began receiving the cash payments authorized by a historic $2 trillion relief bill.",administration also taking bold action help american worker friday american began receiving cash payment authorized historic two trillion relief bill,administration also taking bold action help american worker friday american began receiving cash_payment authorized historic two trillion relief bill
3831,2020-04-13,"By the end of the week, nearly 80 million Americans will receive a total of $147 billion. And from what the Secretary of the Treasury tells me, that's very much on time and going very nicely. He'll be speaking in a moment. And payments — these payments go directly into the banks and the bank accounts of these people. Millions of additional payments will follow. The typical family of four will receive $3,400. That's for a family of four. That's something.",end week nearly eighty million american receive total one-hundred-and-forty-seven billion secretary treasury tell much time going nicely speaking moment payment payment go directly bank bank account people million additional payment follow typical family four receive three-thousand-four-hundred family four something,end week nearly eighty million american receive total one-hundred-and-forty-seven billion secretary_treasury tell much time going nicely speaking moment payment payment go directly bank bank account people million additional payment follow typical family four receive three-thousand-four-hundred family four something
3832,2020-04-13,"Additionally, through our Paycheck Protection Program –which is a tremendous success, and they should extend it and increase it. This has been a tremendous success. So successful that the banks are taking a little bit longer to distribute the money, but it's going rapidly.",additionally paycheck protection program tremendous success extend increase tremendous success successful bank taking little bit longer distribute money going rapidly,additionally paycheck_protection_program tremendous success extend increase tremendous success successful bank taking little_bit longer distribute money going rapidly
3833,2020-04-13,We've now processed over $200 billion in loans to help small businesses retain their workers. Now we urgently need lawmakers to set aside the partisan agendas and to replenish this program with new funds because it's really something that has been an incredible success. And they need more money to keep it going to take care of these business and keep them — keep them open.,processed two-hundred billion loan help small business retain worker urgently need lawmaker set aside partisan agenda replenish program new fund really something incredible success need money keep going take care business keep keep open,processed two-hundred billion loan help small_business retain worker urgently need lawmaker set aside partisan agenda replenish program new fund really something incredible success need money keep going take care business keep keep open
3834,2020-04-13,"I want to thank the many governors, health professionals, scientists, and business leaders for their incredible hard work and input over the past month, and even long beyond a month, Mike, I would say. You know, we've been working together with a lot of for, it seems like, forever.",want thank many governor health professional scientist business leader incredible hard work input past month even long beyond month mike would say know working together lot seems like forever,want thank many governor health professional scientist business leader incredible hard work input past month even long beyond month mike would say know working together lot seems like forever
3835,2020-04-13,"I've been having many discussions with my team and top experts, and we're very close to completing a plan to open our country, hopefully even ahead of schedule. And that's so important.",many discussion team top expert close completing plan open country hopefully even ahead schedule important,many discussion team top expert close completing plan open country hopefully even ahead_schedule important
3836,2020-04-13,"We will soon finalize new and very important guidelines to give governors the information they need to start safely opening their states. My administration's plan and corresponding guidelines will give the American people the confidence they need to begin returning to normal life. That's what we want. We want to have our country open. We want to return to normal life. Our country is going to be open, and it's going to be successfully opened. And we'll be explaining over a very short number of days exactly what is going to be.",soon finalize new important guideline give governor information need start safely opening state administration plan corresponding guideline give american people confidence need begin returning normal life want want country open want return normal life country going open going successfully opened explaining short number day exactly going,soon finalize new important guideline give governor information need start safely opening state administration plan corresponding guideline give american people confidence need begin returning normal life want want country open want return normal life country going open going successfully opened explaining short number day exactly going
3837,2020-04-13,"We've also, as you probably heard, developed a committee. We're actually calling it a number of committees with the most prominent people in the country, the most successful people in the various fields. And we'll be announcing them tomorrow.",also probably heard developed committee actually calling number committee prominent people country successful people various field announcing tomorrow,also probably heard developed committee actually calling number committee prominent people country successful people various field announcing tomorrow
3838,2020-04-13,"This weekend, the United States also helped facilitate an unprecedented agreement among the 23 nations of OPEC Plus — that's OPEC plus additional energy-producing nations — representing many of the world's largest oil-producing countries to stabilize oil markets. And we have, in fact — and I think you've seen a big stabilization over the last couple of days.",weekend united state also helped facilitate unprecedented agreement among twenty-three nation opec plus opec plus additional energy producing nation representing many world largest oil producing country stabilize oil market fact think seen big stabilization last couple day,weekend united_state also helped facilitate unprecedented agreement among twenty-three nation opec_plus opec_plus additional energy producing nation representing many world largest oil producing country stabilize oil market fact think seen big stabilization last couple day
3839,2020-04-13,"Together, countries around the world will cut oil production by approximately 20 million barrels. People are saying 10 million, but we think that the number that they'll actually hit is going to be closer to 20 million barrels a day. And that will help a lot with saving jobs all over Texas and Oklahoma and North Dakota and many of other — other of our big energy states.",together country around world cut oil production approximately twenty million barrel people saying ten million think number actually hit going closer twenty million barrel day help lot saving job texas oklahoma north dakota many big energy state,together country around world cut oil production approximately twenty million barrel people saying ten million think number actually hit going closer twenty million barrel day help lot saving job texas oklahoma north dakota many big energy state
3840,2020-04-13,"This historic action will help nearly 11 million American workers who are supported by the U.S. oil and gas industry. It's a very monumental agreement. I want to thank Saudi Arabia and the King of Saudi Arabia, the Crown Prince of Saudi Arabia — both. I want to thank President Putin of Russia. And I want to thank a very good friend of mine — a man who's become a friend of mine: The President of Mexico showed great flexibility",historic action help nearly eleven million american worker supported yous oil gas industry monumental agreement want thank saudi arabia king saudi arabia crown prince saudi arabia want thank president putin russia want thank good friend mine man become friend mine president mexico showed great flexibility,historic action help nearly eleven million american worker supported yous oil_gas industry monumental agreement want thank saudi_arabia king saudi_arabia crown prince saudi_arabia want thank president_putin russia want thank good friend_mine man become friend_mine president mexico showed great flexibility
3841,2020-04-13, President López Obrador. He showed great flexibility and — and tremendous intelligence doing what he did. It was not that easy for him. And I want to thank Mexico and the president. This is a very historic deal. Very historic. So we'll see how it all goes.,president lopez obrador showed great flexibility tremendous intelligence easy want thank mexico president historic deal historic see go,president lopez obrador showed great flexibility tremendous intelligence easy want thank mexico president historic deal historic see go
3842,2020-04-13,"In this time and challenge — and we are certainly in a time probably like we haven't been in many, many decades — we are strengthened and sustained by the bonds of love and loyalty that unite all Americans. I'm so proud of the American people.",time challenge certainly time probably like many many decade strengthened sustained bond love loyalty unite american proud american people,time challenge certainly time probably like many many decade strengthened sustained bond love loyalty unite american proud american people
3843,2020-04-13,"Everywhere you look, you see the patriotism of our people shining through and the courage of our doctors and nurses on the frontlines, and the dedication of our food supply workers, and in the commitment of every citizen to achieving victory over the virus. That's what's going to happen. It's going to happen sooner than people think. And we're going to be smart about it. Very, very smart about it. We're going to be safe about it. We're going to be listening also to the great doctors and medical professionals.",everywhere look see patriotism people shining courage doctor nurse frontlines dedication food supply worker commitment every citizen achieving victory virus going happen going happen sooner people think going smart smart going safe going listening also great doctor medical professional,everywhere look see patriotism people shining courage doctor_nurse frontlines dedication food supply worker commitment every citizen achieving victory virus going happen going happen sooner people think going smart smart going safe going listening also great doctor medical professional
3844,2020-04-13,"Together, we're beating back the invisible enemy and we're paving the way for great resurgence. Really, a great resurgence for American prosperity. Our country wants to go back. They want to go back to work. They're going to go back safely, and that's what we want.",together beating back invisible enemy paving way great resurgence really great resurgence american prosperity country want go back want go back work going go back safely want,together beating back invisible_enemy paving way great resurgence really great resurgence american prosperity country want go back want go back work going go back safely want
3845,2020-04-13,"I'd like now to ask Vice President Pence to say a few words, followed by Dr. Fauci and Dr. Birx. I think before we — before we do this — because I know there's an emergency where they want Steve to come. So what I'll do is I'll ask Steve to come up — Secretary of the Treasury. You can talk a little bit and then maybe take a couple of questions about what's happening. Tell them the success we're having.",would like ask vice president pence say word followed dr fauci dr birx think know emergency want steve come ask steve come secretary treasury talk little bit maybe take couple question happening tell success,would like ask vice_president_pence say word followed dr_fauci dr_birx think know emergency want steve come ask steve come secretary_treasury talk little_bit maybe take couple question happening tell success
3846,2020-04-13,"Well, I'll be doing that over the next few days because we'll probably be making a statement about that and exactly what it looks like.",well next day probably making statement exactly look like,well next day probably making statement exactly look like
3847,2020-04-13,"I know what that looks like, but I also want to get the advice, in a sense. We have some of the — the biggest from every business on this council. We're actually setting up a number of different councils or committees, I guess you could call them. And we have a lot of smart people. I think that they will give us some also good advice. But, no, we want to be very, very safe. At the same time, we got to get our country open.",know look like also want get advice sense biggest every business council actually setting number different council committee guess could call lot smart people think give also good advice want safe time got get country open,know look like also want get advice sense biggest every business council actually setting number different council committee guess could call lot smart people think give also good advice want safe time got get country open
3848,2020-04-13,"I think eventually they will do that. And I think we're going to — boom — I think we're going to — I think it's going to go quickly. Our people want to get back to work, and I think there's a pent-up demand like there hasn't been in a long time.",think eventually think going boom think going think going go quickly people want get back work think pent demand like long time,think eventually think going boom think going think going go quickly people want get back work think pent_demand like long time
3849,2020-04-13,"And that's why — and that's why you see the stock market — I mean, to think that the stock market is at the level it is right now, with all that this world and this country has gone. And look at the European Union, how badly decimated they've been. Look at other countries. Look at China, by the way. I've seen the numbers. Look at China. Look at how these countries have been just decimated by this.",see stock market mean think stock market level right world country gone look european union badly decimated look country look china way seen number look china look country decimated,see stock_market mean think stock_market level right world country gone look european_union badly decimated look country look china way seen number look china look country decimated
3850,2020-04-13,"And to think that the stock market is at this tremendously high number. Not that much — you know, it was looking a little bleak for a while, but it — it hit a certain point and then started going up. I think that's a great tribute to the fact that there's a demand.",think stock market tremendously high number much know looking little bleak hit certain point started going think great tribute fact demand,think stock_market tremendously high number much know looking little bleak hit certain point started going think great tribute fact demand
3851,2020-04-13,"Well, I think everybody wants to open. I mean, I guess, you know, that could happen, but I don't think that would happen.",well think everybody want open mean guess know could happen think would happen,well think everybody want open mean guess know could happen think would happen
3852,2020-04-13,"That's because I let that happen because I would have preferred that. I let that happen. But if I wanted to, I could have closed it up. But I let that happen and I like the way they've done it. And the seven that remained really in sort of a semi-lockdown — if you look at those states, they've really done a very good job. They're very much different from a New York or from other places where they've been hit very hard.",let happen would preferred let happen wanted could closed let happen like way done seven remained really sort semi lockdown look state really done good job much different new york place hit hard,let happen would preferred let happen wanted could closed let happen like way done seven remained really sort semi lockdown look state really done good job much different new_york place hit_hard
3853,2020-04-13,"No, not at all. Let me just tell you — very simple. I'm going to put it very simply: The President of the United States has the authority to do what the President has the authority to do, which is very powerful. The President of the United States calls the shots.",let tell simple going put simply president united state authority president authority powerful president united state call shot,let tell simple going put simply president united_state authority president authority powerful president united_state call shot
3854,2020-04-13,"If we weren't here for the states, you would have had a problem in this country like you've never seen before. We were here to back them up. And we're backing — and we've more than backed them up. We did a job that nobody ever thought was possible. It's a decision for the President of the United States.",state would problem country like never seen back backing backed job nobody ever thought possible decision president united state,state would problem country like never seen back backing backed job nobody ever thought possible decision president united_state
3855,2020-04-13,"Now, with that being said, we're going to work with the states because it's very important. You have local governments, they're pinpointed. It's really — you talk about — it's like a microchip. They are pinpointed. We have local government that hopefully will do a good job. And if they don't do a good job, I'd step in so fast. But no, they can't do anything without the approval of the President of the United States.",said going work state important local government pinpointed really talk like microchip pinpointed local government hopefully good job good job would step fast anything without approval president united state,said going work state important local_government pinpointed really talk like microchip pinpointed local_government hopefully good job good job would step fast anything without approval president united_state
3856,2020-04-13,"Well, if some states refuse to open, I would be — I would like to see that person run for election. They're going to open. They're going to all open.",well state refuse open would would like see person run election going open going open,well state refuse open would would like see person run election going open going open
3857,2020-04-13,"I think that's something that's not going to happen. They want to open. They have to open. They have to get open. Every one of those states, the people want to go and they want to —",think something going happen want open open get open every one state people want go want,think something going happen want open open get open every one state people want go want
3858,2020-04-13,"Now, some will be — are in a different situation. You have — I won't name states now, but I will over the next two or three days. I'm going to be very specific. But you have some states where this is not the kind of a problem than it is in New York or Louisiana or Michigan or other places that got hit very hard. Illinois got hit very hard. But all states want to open and they want to open as soon as possible. But they want to open safely and so do I.",different situation name state next two three day going specific state kind problem new york louisiana michigan place got hit hard illinois got hit hard state want open want open soon possible want open safely,different situation name state next two three day going specific state kind problem new_york louisiana michigan place got hit_hard illinois got hit_hard state want open want open soon possible want open safely
3859,2020-04-13,"No, France got hit very hard. France got hit very hard. And again, he has to do what he has to do. He's a friend of mine. But France — Spain has just been decimated. You look at what's happened in Italy, it's a very well-known fact, what happened in Italy. No, they were hit very hard.",france got hit hard france got hit hard friend mine france spain decimated look happened italy well known fact happened italy hit hard,france got hit_hard france got hit_hard friend_mine france spain decimated look happened italy well known fact happened italy hit_hard
3860,2020-04-13,"— discussions — wait, excuse me. One second, please. We've had very good discussions with the airlines. Very good discussions.",discussion wait excuse one second please good discussion airline good discussion,discussion wait excuse one second please good discussion airline good discussion
3861,2020-04-13,"This is — when somebody is the President of the United States, the authority is total, and that's the way it's got to be.",somebody president united state authority total way got,somebody president united_state authority total way got
3862,2020-04-13,— a couple of bands of — excuse me. Excuse me. You have a couple —,couple band excuse excuse couple,couple band excuse excuse couple
3863,2020-04-13,"You have a couple of bands of Democrat governors, but they will agree to it. They will agree to it.",couple band democrat governor agree agree,couple band democrat governor agree agree
3864,2020-04-13,"But the authority of the President of the United States, having to do with the subject we're talking about, is total.",authority president united state subject talking total,authority president united_state subject talking total
3865,2020-04-13,"Well, I'm going to have to take a look. I wouldn't say Italy is doing great right now, and I wouldn't say Spain is doing great right now. And we just heard that France is extending its stay-inside order, right? Their stay — they've extended it — I just see that — and, I think, for a short period of time.",well going take look would say italy great right would say spain great right heard france extending stay inside order right stay extended see think short period time,well going take look would say italy great right would say spain great right heard france extending stay inside order right stay extended see think short_period_time
3866,2020-04-13,"But no, when they're back. We want to do it very quickly, but we want to make sure everything is good.",back want quickly want make sure everything good,back want quickly want make sure everything good
3867,2020-04-13,Right now we have a very strong ban. We're going to keep it that way until they heal.,right strong ban going keep way heal,right strong ban going keep way heal
3868,2020-04-13,"Well, I can't tell you that. I can't tell you that. I have to see: How are they doing? I mean, France just went for another two days — for another two weeks. We have to see.",well tell tell see mean france went another two day another two week see,well tell tell see mean france went another two day another two week see
3869,2020-04-13,"Well, I'm not sure who — Jon, I'm not sure who really gave me advice on the ban. I think I took —",well sure jon sure really gave advice ban think took,well sure jon sure really gave advice ban think took
