,date,text
5111,2020-04-05,"If you were fighting the normal fight, you'd know what's happening. Here is: They hit one, they hit another, they hit another state. They hit areas that you didn't expect. But we're watching it and we're capturing it."
5112,2020-04-05,"Our goal is to stay several days ahead of the needs in each state, but we can only do that if the cities and states utilize real-time local knowledge to provide timely and precise data about actual usage. So we have to be able to do that. And if a state has ventilators, as an example, that they know they're not going to need, they should give them over and we should move them with the other ones. We have now 10,000 in our pipeline, and stockpiled 10,000 — close."
5113,2020-04-05,"And we're moving some into New York, so we're going to need some additional. We're moving some into New York City and state, separately. And we're bringing them to the point where they'll need them."
5114,2020-04-05,"I can also report that, at my direction, 1,000 military personnel are deploying to New York City to assist where they're needed the most. That's the hottest of all the hotspots. New Jersey is right there. It's right next to it. And I don't know if that's overflow, but New Jersey is — it's a great state and it's a very — it's a crowded state also, where you have people on top of people. It's always tough. But we're bringing some of the ventilators. We got some for New Jersey just yesterday, and we're going to bring them some more, including doctors."
5115,2020-04-05,"We're getting doctors, nurses, respiratory specialists, and other support workers. These are from the military. We're taking people now out of our military. We've been doing it, but now we're doing it on a larger basis. And I want to thank Secretary of Defense Esper, who will detail some of what we're doing, tomorrow and Monday."
5116,2020-04-05,"As the situation in Washington State continues to stabilize, we're returning a 300-bed federal medical station to a different location — so where we need it. And we appreciate that. They won't be needing it, and we appreciate them letting us know. We're going to move it to a different location. It was already built."
5117,2020-04-05,"Many governors initially made large requests for federal support for their states in anticipation of a greater number of cases, but the residents of Washington State have done a really good job of following the federal distancing guidelines. They really have."
5118,2020-04-05,"I'm also pleased to report that Oregon will be spending and sending — they're spending a lot of money because they really did stockpile well, and they're also sending 140 ventilators directly to New York, which we appreciate."
5119,2020-04-05,"And I want to thank the Vice President for the great work he's doing every day, dealing with our nation's governors. Mike Pence has been working day and night on this, and we want to get it over. He's got to get a little more sleep than he's getting. He hasn't been getting very much, I will tell you that."
5120,2020-04-05,"And we're all in this together, and it's a beautiful thing to see how people are joining forces to help one another. They really are."
5121,2020-04-05,"In addition to our courageous doctors, nurses, and healthcare workers, I also want to thank the incredible food supply workers who are feeding our nation. I spoke just a little while ago to Senator Boozman. You know Senator Boozman; we all do. He's a great senator. He's a great person. We spoke just this morning, and we discussed how important it is to keep our farmers and ranchers, processors, and distributors in our nation's prayers. And I want to thank the senator for the incredible job he's been doing. And a lot of the senators and congressmen and everyone — everybody is working very hard."
5122,2020-04-05,"My administration is working very aggressively to pioneer new medical countermeasures to treat and prevent infection. Working on a lot of things. We must utilize our nation's scientific brilliance to vanquish the virus. We have to vanquish the virus as quickly as we can, because we have a lot of things happening in this country, and we have a great future, but we have to get back to work."
5123,2020-04-05,"This week, the FDA established the Coronavirus Treatment Accelerator Program, which is expediting the development of new anti- — antiviral and other therapies, and they're doing it on a very rapid basis. And I think we're having some very good results. We'll tell you about that."
5124,2020-04-05,"HHS continues to speed the development of therapies derived from human blood that have the potential to lessen the severity or shorten the length of the illness. And as you know, last Saturday, the FDA also gave emergency authorization for hydroxychloroquine. And the hydroxychloroquine is a — I hope it's going to be a very important answer. We're having some very good things happening with it, and we're going to be distributing it through the Strategic National Stockpile. It's going into the Strategic National Stockpile to treat certain patients. And we have millions and millions of doses of it; 29 million to be exact."
5125,2020-04-05,"In addition to that, we're making it and we're also getting it from various other locations and countries. In one case, I called Prime Minister Modi of India this morning. They make large amounts of hydroxychloroquine — very large amounts, frankly. And I said — they had a hold, because, you know, they have 1.5. billion people, and they think a lot of it. And I said I'd appreciate it if they would release the amounts that we ordered. And they are giving it serious consideration. But they do make — India makes a lot of it."
5126,2020-04-05,"But we have already 29 million. If you look — I mean, that's a big number. Twenty-nine million doses. And we've got millions of doses that are being made here and many millions of doses that are made elsewhere that are being shipped here, and it will be arriving."
5127,2020-04-05,"We're just hearing really positive stories, and we're continuing to collect the data. But I'll just speak for myself: It's been out for a long time. It's a malaria drug. It's also a drug for lupus. And there's a — there's a study out that people with lupus aren't catching this horrible virus. They're not — they're not affected so much by it. Now, maybe that's correct; maybe it's false. You're going to have to check it out."
5128,2020-04-05,"But there's a lot of very positive things happening with that. That's a game changer if that's the case. Obviously, we continue to work on the vaccines, but the vaccines have to be down the road by probably 14, 15, 16 months. We're doing great on the vaccines. I think Johnson &amp; Johnson is leading — seems to be leading in terms of the studies, but we'll see what happens. But I feel good about that, but that's down the road."
5129,2020-04-05,"But tremendous promise with — with what's just been mentioned. In addition to that, Gilead Sciences has initiated a phase three that's down the line, meaning clinical studies of the drug remdesivir. Now, it's approximately 1,000 patients, which is a pretty — pretty good study. Other drugs are also being studied in patients."
5130,2020-04-05,"And this week, Oracle, a great company, donated a new web portal — Larry Ellison, amazing guy — and platform to the government to gather real-time data on how patients are responding to the various new treatments. And they have a very sophisticated site, we'll be learning a lot from Oracle. And thank you to them."
5131,2020-04-05,"We're also spending economic dollars like you wouldn't believe, and speeding economic relief to American workers, families, and businesses. Yesterday, the Small Business Administration launched the Paycheck Protection Program to help employees keep paying their workers. In 24 hours, the Small Business Administration, and over 1,200 lending partners, processed over 28,000 loans — it's, so far, ahead of schedule — and billions and billions of dollars."
5132,2020-04-05,"It's worked out incredibly well, and I want to thank Bank of America and JPMorgan Chase, and a lot of the big banks that have been involved, and a lot of the community banks. Community banks have really jumped on it. And it's, so far, going way ahead of schedule."
5133,2020-04-05,"The SBA also clarified that faith-based organizations, including houses of worship, are eligible for the Paycheck Protection Program — that's great — as well as the Economic Injury Disaster Loan Program that you're familiar with, on the same terms as every other applicant."
5134,2020-04-05,"If we run out of funding for the employee retention program, I will immediately ask Congress for more money. This is money that's really going directly to the people that need it — the small businesses that need it and the workers that need it."
5135,2020-04-05,"Finally, I can — because when we open, we want to open strong, with businesses that are going. Remember, we had the greatest economy in the world, and then one day, we were told we got to shut it down, stop it, tell everyone to stay home, because of this horrible virus. And we did that, and we did the right thing. But now we have to open. We have to open our country."
5136,2020-04-05,"Finally, I can report that as of today, the State Department has successfully coordinated the safe return of more than 40,000 Americans stuck abroad on over 400 flights from 75 countries. Many of those countries were terrific in helping us, and I appreciate that very much."
5137,2020-04-05,"Some of them, I had to call the leaders of the country, most of whom I know. And once I did, they snapped, like you wouldn't believe. They really helped us great. So I appreciate that. So we brought back 40,000 Americans who were literally stuck in some countries, with no chance of getting out, and we got them back. Four hundred flights, seventy-five countries. Think of that. And those countries, in almost every instance, had a big problem with the virus."
5138,2020-04-05,"I want to thank the American people, most of all, for the selfless sacrifices that they're making for our nation. I know it's not pleasant, although some people have said they've gotten to know their family better, and they love their family more than ever, and that's a beautiful thing. They've actually gotten to know them. They're in the same house with their family for a long time. I guess it can also work the other way, perhaps, but we don't want to talk about that."
5139,2020-04-05,"And I want to encourage everyone to keep following our guidelines on slowing the spread. Sustaining this war effort is — and that's what it is; this is a war effort — is the patriotic duty of every citizen. While we may be more physically distant for a time, we're closer together in the heart and in the spirit."
5140,2020-04-05,"And through this, great national unity is happening. We're having a great unity developing that a lot of people didn't think would be possible to develop like this."
5141,2020-04-05,"And we will conquer the disease and restore our nation to its full and glorious might. We're doing really well, and I'm very proud of everybody out there. We're very proud of you. It's something that nobody could have ever projected. It's been over 100 years that a thing like this has happened."
5142,2020-04-05,"And the problem with this one is the contagion. It's so contagious. Nobody has ever seen anything like that where it's so contagious. You can be feet away and just talking to somebody and catch it. You can catch it. You know how long it can live on surfaces. So things that nobody even thought of, the level of contagion."
5143,2020-04-05,"So, we're getting there. We're going to make sure that it's over soon. And just keep going. It's not going to be long."
5144,2020-04-05,"And thank you very much. And with that, I'd like to ask Dr. Hahn to speak. And he's been doing yeoman's work at the FDA."
5145,2020-04-05,"Thank you very much. Doctor, thank you."
5146,2020-04-05,"Tony, please."
5147,2020-04-05,"Thank you. Okay, please."
5148,2020-04-05,I don't think so.
5149,2020-04-05,"Look, there are some states that are — you have great distance, natural distance. Big land, few people. And they're in very good shape. And if there is a case, they can quarantine that person, or that person will be separated, will be brought to a hospital, a secure area."
5150,2020-04-05,"So you do have different cases as opposed to a New York or Los Angeles. Los Angeles is doing incredibly well, by the way. But areas we have lots of people tight together. It's a big difference."
5151,2020-04-05,"So, no, it's — they're different — there are many different cases."
5152,2020-04-05,Please.
5153,2020-04-05,"No, not mass. Many of the places are really in great shape. They really have done a fantastic job. And we may add to the thousand. But New York will be getting about 1,000 military people — nurses, doctors, lots of other people — because that's what they need."
5154,2020-04-05,Yeah.
5155,2020-04-05,"And that's — medical. No, no, medical military. Medical military."
5156,2020-04-05,Please.
5157,2020-04-05,Thinking about it.
5158,2020-04-05,"Thinking about it. Getting a group of people. And we have to open our country. You know, I had an expression: “The cure can't be worse than the problem itself.” Right? I started by saying that and I continue to say it: The cure cannot be worse than the problem itself. We've got to get our country open."
5159,2020-04-05,"Absolutely, I want — I want fans back in the arenas."
5160,2020-04-05,I think it's — I think it's — no.
5161,2020-04-05,"Whenever we're ready. I mean, as soon as we can, obviously. And the fans want to be back too. You know, they want to see basketball and baseball and football and hockey. They want to see their sports. They want to go out onto the golf courses and breathe nice, clean, beautiful fresh air. No, the —"
5162,2020-04-05,"I can't tell you — I can't tell you a date, but I think it's going to be sooner rather than later."
5163,2020-04-05,"But — and, you know, we're not going to have to have separation for the rest of our times on the planet. We need it for this period of time. But eventually people are going to be able to occupy those seats and arenas, next to each other, like we have for all of my life and all of your life. They want to sit next to each other at restaurants. They don't want to be, you know, six feet away."
5164,2020-04-05,"And some restaurant man called up, and he said, “You know, I'm worried because I have a small restaurant with not too many seats.” I think he said 120. And he said, “If I practice what this is, I'm down to 30 seats. I can't make it.” I said, “Don't worry about it. That's for a short period of time. You'll be back to your number of seats.” We can't do that. Otherwise, you're making everything — that means your stadium is half the size of what it was a month ago."
5165,2020-04-05,"No, no, they're going to be close together, but they're going to be breathing air that's not infected, that's not going to kill people."
5166,2020-04-05,Please.
5167,2020-04-05,"Well, I'm not committing to it. I'm not committing to it. We're going to see where we are. That'd be great if we could. But we're going to be back to good health soon, in my opinion. We're making a lot of progress, and we're making progress because, as Tony told the story about the restaurant and about how they were separated sort of automatically, people are doing that. People are doing that. They're staying in their homes. They don't want to go out. They're doing what they know is the right thing to do. It's — it's not very complicated. It's — in many ways, it's a very beautiful thing to see."
5168,2020-04-05,Yeah.
5169,2020-04-05,"We have no contingency plan. We're having the convention at the end of August, and we think by the end of August, we'll be in good shape. We have no contingen- — you know, it's going to be in North Carolina, as you know, in Charlotte. And I think we're going to have a great convention."
5170,2020-04-05,"I notice — I think we had an opponent, but I — I almost didn't know who it was. He got .00001 percent of the vote. But I heard he dropped out three or four weeks ago. I'm not sure. Maybe you could tell me. That's the kind of opponent I had. And hopefully we have another one just like that in Joe."
5171,2020-04-05,"Well, I think we're going to need more money for the small businesses. It's been working out so well. It's been so efficient. The banks have been doing an incredible job. I think we're going to need more money there, I think. You know, we'll see. But based on the first — the first couple of days, it's been incredible."
5172,2020-04-05,"I think that restaurants and entertainment — and that would be — include sports leagues, all forms of entertainment — go back to the original, where they get tax deductibility for what they're doing and for people who come in and buy tickets or go out for meals. And corporations can then send people into these restaurants who are going to have a hard time, otherwise, opening, in my opinion. And that could be the same for the sports leagues."
5173,2020-04-05,"So we want to see, for entertainment and for restaurants, deductibility so that corporations can take a deduction. They'll send their executives, they'll send people there, and they get a deduction. That is something that will really bring life back to the restaurants; I think make them hotter than before."
5174,2020-04-05,"You know, they used to have it. And when they ended it, it was really never the same. It was never the same."
5175,2020-04-05,"Yeah, please."
5176,2020-04-05,That's right. That's right.
5177,2020-04-05,"Well, Tennessee just did it."
5178,2020-04-05,Yeah. Yeah.
5179,2020-04-05,"We have a thing called the Constitution, which I cherish, number one. Number two, those governors — I know every one of them — they're doing a great job. They're being very, very successful in what they're doing. And as you know, I want the governors to be running things."
5180,2020-04-05,"Now, in some cases, we'll supersede, but in this case it's not —"
5181,2020-04-05,"I think it depends — it depends on the individual state that you're talking about. But they're doing very well, and they're doing a magnificent job in running their states."
5182,2020-04-05,"No, I think they're doing a great job."
5183,2020-04-05,"Well, that's a very small number relative to population."
5184,2020-04-05,"That's okay. It's up to the — if I saw something wrong, I saw a massive breakout — of which that's not — I would come down very hard. But —"
5185,2020-04-05,"No, not in that case. But in the case — I know the states you're talking about. By the way, I think you're up to 92 percent is covered. Ninety-two percent of the country is covered. And from a constitutional standpoint, they made the difference. They called the shots."
5186,2020-04-05,"Yes, Jeff. Go ahead."
5187,2020-04-05,"No, I'm just saying we have to get this country open, Jeff. It has to get open. This country was not designed to be closed. So we have the greatest we've ever had, and then we're paying people to stay home."
5188,2020-04-05,Think of it: We're paying people not to go to work. How about that? How does that play?
5189,2020-04-05,"And they want to go to work, by the way. They don't even want — they don't want money. This country is great. But we're paying people. We have to get back to work. That's what I'm saying."
5190,2020-04-05,"Go ahead, please."
5191,2020-04-05,"I thought he did a terrible job. Absolutely terrible. He took a whistleblower report, which turned out to be a fake report — it was fake. It was totally wrong. It was about my conversation with the President of Ukraine. He took a fake report and he brought it to Congress, with an emergency. Okay? Not a big Trump fan — that, I can tell you."
5192,2020-04-05,"Instead of saying — and we offered this to him: “No, no, we will take the conversation” — where, fortunately, we had that transcript. If we didn't have a transcript with the kind of deception and dishonesty that were practiced by the Democrats, I might not be standing here right now. Okay? Fortunately, we had a transcript and it was a perfect transcript, because even the lieutenant colonel admitted it was correct. Okay?"
5193,2020-04-05,Wait a minute. Wait a minute. You asked a question.
5194,2020-04-05,"So he took this whistleblower — and I keep saying, “Where's the whistleblower?” Right? “And why was the whistleblower allowed to do this?” Why was he allowed to be — you call it fraudulent or incorrect transcript."
5195,2020-04-05,"So we offered this IG — I don't know him; I don't think I ever met him. I don't think I — he never even came in to see me. How can you do that without seeing the person? Never came in to see me. Never requested to see me. He took this terrible, inaccurate whistleblower report — right? — and he brought it to Congress."
5196,2020-04-05,"We offered to have him see my exact conversation. It was all about the conversation, by the way. That was the whole thing, was about the conversation. Right? And then after he saw it, he must've said, “Wow,” because as I've said it many times and it drives you people crazy, it was a perfect conversation."
5197,2020-04-05,"So instead of going and saying, “Gee, this is a terrible thing he said about the President's conversation” — well, it was a fraud. I didn't say that. And, by the way, you have the whistleblower. Where's the informer? Right?"
5198,2020-04-05,"And here's another question: Remember before I did the — before I gave the transcript — in other words, before I revealed the real conversation — where's the second whistleblower? Remember the second whistle —"
5199,2020-04-05,"Wait, wait, wait, wait. There was going to be a second whistleblower. But after I gave the conversation, he just went away. He miraculously went away."
5200,2020-04-05,Where's the informer? Because there was going to be this informer. Maybe Schiff was the informer. You ever think of that? He's a corrupt guy. He's a corrupt politician.
5201,2020-04-05,"So, listen, I say this: Where's the informer? Remember, the informer was coming forward. But I gave — because, see, I did one thing that surprised everybody. This gentleman right here said, “Boy, that was a shocker.” I revealed the conversation. I got approval from Ukraine because I didn't want to do it without their approval. And they said, “Absolutely. You did nothing wrong.”"
5202,2020-04-05,"By the way, President of Ukraine, Foreign Minister said, “He did nothing wrong.” And over that, with 196 to nothing vote by the Republicans — not one dissenting Republican vote — dishonest Democrats impeached a President of the United States. That man is a disgrace to IGs."
5203,2020-04-05,"All right, let's go. Next. Please. He's a total disgrace."
5204,2020-04-05,"Okay, we'll get off this because people want to talk about what we're talking about. But let me just tell you something: That's my decision. I have the absolute right. Even the fake news last night said, “He has the absolute right to do it.”"
5205,2020-04-05,"But ask him, “Why didn't you go and see the actual conversation?” There was no rush. He said, “Oh we'd have to rush it.” He even said it was politically biased. He actually said that. The report could have been — you know who the whistleblower is, and so do you and so does everybody in this room, and so do I. Everybody knows. But they give this whistleblower a status that he doesn't deserve. He's a fake whistleblower. And, frankly, somebody ought to sue his ass off."
5206,2020-04-05,"All right, it's enough with the whistleblower."
5207,2020-04-05,"Go ahead, please."
5208,2020-04-05,"Well, what he didn't say is — okay, let me tell you what he didn't say."
5209,2020-04-05,"Two very good friends of mine brought him those whistleblower — brought him those ventilators, right? Two very good friends of mine — they brought them. If you'd like their name, I'll give you their name."
5210,2020-04-05,"No, but he — the governor didn't —"
5211,2020-04-05,"— mention that. It came through the Chinese — the country of China. But they were given by two friends of mine, but he didn't tell you that."
5212,2020-04-05,"Now, the governor also —"
5213,2020-04-05,You'll see when you read the letter.
5214,2020-04-05,"The governor also asked for 40,000 — 40,000. He wanted 40,000 ventilators."
5215,2020-04-05,"Now, the governor, as you know, had a chance to get 16,000 a few years ago. He decided not to get that. The State of New York has asked for help. I've given him four hospitals, four medical centers. Then I gave him an additional hospital. Then I gave him military people to operate the hospital. They were not supposed to be COVID hospitals. The boat — the ship is not — an interesting thing happened with the ship. People aren't in accidents because there's nobody driving. There's nobody taking motorcycle rides down the West Side Highway at 100 miles an hour. People are away. So people aren't being injured."
5216,2020-04-05,"Now they're asking whether or not we could open up the ship for COVID. We have given the governor of New York more than anybody has ever been given in a long time. I'll just say — I was going to say “in history,” but in a long time. And I think he's happy."
5217,2020-04-05,"But I think that — because I watched what he said today, and it was fine. I wouldn't say gracious. It wasn't gracious. It was okay. I must tell you, Gavin Newsom has been gracious –Los Angeles, California, the job we've done, and all of California."
5218,2020-04-05,"It doesn't matter. It doesn't matter. But I think when we've given as much as we've given to New York, somebody should say —"
5219,2020-04-05,"Nice — I'll tell you who's been very nice: Mayor de Blasio has been very nice. He understands what we've given him. We brought him some more ventilators, too, yesterday."
5220,2020-04-05,"But nobody has been given like New York. And I think — I know he appreciates it. He just can't quite get the words out, but that's okay."
5221,2020-04-05,"Please, go ahead."
5222,2020-04-05,To which one?
5223,2020-04-05,Yeah.
5224,2020-04-05,"Well, Deb, I think maybe you should answer that, right? Dr. Birx, please?"
5225,2020-04-05,"Yeah, sure — go ahead."
5226,2020-04-05,"Before I do that, you had breaking news last night — you know that; you saw that — where I think the probable presidential candidate for the Democrats will be Joe Biden, and he agreed that he was correct when I stopped people from China very early — very, very early — from coming into our country. And Dr. Fauci said that was a very big moment because it would be a much different picture we have right now had we allowed thousands and thousands of people from a specific area — I don't have to go into it — from China, to come in highly infected. It would have been a very different thing."
5227,2020-04-05,"The other thing — so I appreciate the fact that he did, because I was called “xenophobic,” “racist.” I was called many things when I did that very early. And I got a lot of credit for it in the Federalist. Because the Federalist covered the whole journey. And they said Trump was — I didn't speak to the author — respected author. They said, “Trump was right at every single move. And on top of that, he was going through a fake impeachment,” a hoax. I was going through a hoax, when I made the decision. And that does take a little time and certainly a little thinking time."
5228,2020-04-05,But I appreciated the fact that Joe Biden announced last night that he now agrees that I was correct. You saw the report come out — that I was correct when I stopped people from China coming at a very early date.
5229,2020-04-05,Which one? What?
5230,2020-04-05,Yeah.
5231,2020-04-05,"Well, I don't know much about it."
5232,2020-04-05,I can only tell you this —
5233,2020-04-05,Here we have one of the greatest — here we have one of the greatest ships in the world. Nuclear aircraft carrier. Incredible ship with thousands and thousands of people. And you had about 120 that were infected.
5234,2020-04-05,"Now, I guess the captain stopped in Vietnam and people got off in Vietnam. Perhaps you don't do that in the middle of a pandemic or — or something that looked like it was going to be — you know, history would say you don't necessarily stop and let your sailors gets off, number one."
5235,2020-04-05,"But more importantly, he wrote a letter. The letter was a five-page letter from a captain, and the letter was all over the place. That's not appropriate. I don't think that's appropriate. And these are tough people. These are tough, strong people."
5236,2020-04-05,"I thought it looked terrible, to be honest with you. Now, they made their decision. I didn't make the decision. Secretary of Defense was involved and a lot of people were involved. I thought it was terrible what he did to write a letter. I mean, this isn't a class on literature. This is a captain of a massive ship that's nuclear powered. And he shouldn't be talking that way in a letter. He could call and ask and suggest."
5237,2020-04-05,But he stopped in Vietnam. A lot of people got off the boat. They came back and they had infection. And I thought it was inappropriate for the captain of a ship to do —
5238,2020-04-05,I don't want to — I don't want to comment as to whether or not. But I agree with their decision 100 percent.
5239,2020-04-05,"In the back, please."
5240,2020-04-05,He just what?
5241,2020-04-05,"Well, he didn't write anything. Look, he has people — he has professionals from the Democrats writing."
5242,2020-04-05,"Okay, he didn't write that. That was done by a Democrat operative. He doesn't write. He doesn't — he's probably not even watching right now. And if he is, he doesn't understand what he's watching."
5243,2020-04-05,"But just so you understand, it was very nice what they wrote. And, I don't know — you know, they released it at a strange time. You know, sort of a strange time to release something like that. But he admitted I was right."
5244,2020-04-05,"And if you read the Federalist story, which most of you won't because you don't want to, but you'd learn something, because if you go — it goes to a chart, times."
5245,2020-04-05,"I was early. Dr. Fauci, I think — I don't think he's changed his mind, but he said it was a very important step when we stopped China from coming in from the specific area that was heavily infected. We'd have a whole different thing right now."
5246,2020-04-05,"So I don't really know what Joe Biden said. I don't really care. And again, I see — every once in a while I'll say something, I'll make a speech, and then it'll be critiqued and I'll get this beautiful, brilliant critique. Joe Biden didn't write that. Joe Biden didn't write that. He wished he did, but he didn't."
5247,2020-04-05,Go ahead. Please. Back.
5248,2020-04-05,"All right, Jeff, go ahead."
5249,2020-04-05,"We're very disappointed in 3M. They should be taking care of our country. And they can sell to others, but they should be taking care of our country."
5250,2020-04-05,"The people that have dealt with them have dealt successfully with many companies over the last month. They don't like the way 3M has treated our country. They don't, frankly, like the representatives of 3M. And no act of pir- — you said piracy, right? Piracy?"
5251,2020-04-05,"There's been no act of piracy. No, there's been no act of piracy. It's the opposite. 3M has not treated our country well. And if they do, great. And if they don't, they're going to have a hell of a price to pay. Okay?"
5252,2020-04-05,"I say it that way. And I watched him on television, on something, talking about how “this is so hard to believe, so hard to fathom.” They ought to get their act together. Because I got involved and I looked at what happened, and they have not — 3M has not treated our country well."
5253,2020-04-05,"Go ahead, please."
5254,2020-04-05,We'll get you the information.
5255,2020-04-05,"And I hope they use the hydroxychloroquine, and they can also do it with Z-Pak, subject to your doctor's approval, and all of that. But I hope they use it because I'll tell you what: What do you have to lose? In some cases, they're in bad shape. What do you have to lose? It's been out there for a long time, and I hope they use it. And they're going to look at the — with doctors. Work with doctors. Get what you have to get. But we have it stockpiled, and it's — we have a lot of it, and we're getting more of it."
5256,2020-04-05,"And as I told you, I spoke to Prime Minister Modi. We're getting more of it, but we have a lot of it. And I hope they use it, because it's been used for a long time and therefore it's passed the safety test. FDA has been terrific. Dr. Hahn, I appreciate it very much, too. But I've seen some results."
5257,2020-04-05,"Now, it's early, I guess. It's early. But — and you should — they should look at the lupus thing. I don't know what it says, but there's a rumor out there that — because it takes care of lupus very effectively, as I understand it. It's a, you know, a drug that's used for lupus."
5258,2020-04-05,"So there's a study out there that says people that have lupus haven't been catching this virus. You know, maybe it's true, maybe it's not. Why don't you investigate that?"
5259,2020-04-05,"And there's also other studies, you know, with the malaria, that the malaria countries have very little — people that take this drug for malaria, which is very effective for malaria — that those countries have very little of this virus. I don't know. You're going to check it out."
5260,2020-04-05,"But I think people should — if it were me — in fact, I might do it anyway. I may take it. Okay? I may take it. And I'll have to ask my doctors about that, but I may take it."
5261,2020-04-05,"Yeah, please go ahead."
5262,2020-04-05,"Well, OPEC can do whatever — look, I've been against OPEC all my life, because what is it? It's an illegal — you could call it a cartel, you could call it a monopoly. You have a lot of different names for it. But it broke down very violently. Very violently."
5263,2020-04-05,So I don't care about OPEC. I really don't.
5264,2020-04-05,I couldn't care less about OPEC.
5265,2020-04-05,"Let me just say — no, no. I think they're going to settle it. You know why? Because they're going to be destroyed. They're destroying themselves if they don't."
5266,2020-04-05,"Russia — it's a very important — and we had a very good conversation, President Putin and myself. Very good. But Russia — a big part of their economic wellbeing is from oil. Well, oil is at a record low. Nobody has ever seen anything like it. It's actually lower than you even think. And it's to their advantage. Obviously, it's to Saudi Arabia's advantage."
5267,2020-04-05,"They told me they're discussing. Saudi Arabia went much further than that. He thinks that a deal is going to be made at 10 million barrels reduction, and maybe more than that. He actually indicated it would most likely be much more than that. So we'll see what happens. I mean, we're going to see what happens."
5268,2020-04-05,"But as far as OPEC is concerned, I mean, I was against OPEC for years and years because I thought it was very unfair to our country. The beautiful thing is we have built one of the great — you know, one of the things we've done is created so much. We — we produce. We're the number one producer in the world right now. I don't like it for a different reason: because it's going to hurt a lot of jobs in our country, this price. It's going to hurt a lot of jobs."
5269,2020-04-05,"Now, with all of that being said, people are going to be driving, paying 90 cents a gallon. Did you ever hear of that? What's that, 1952 or something? All right?"
5270,2020-04-05,"So from that standpoint — but you know what? I am a big believer in our great energy business, and we're going to take care of our energy business. And if I have to do tariffs on oil coming from outside, or if I have to do something to protect — or thousands and tens of thousands of energy workers, and our great companies that produce all these jobs — I'll do whatever I have to do."
5271,2020-04-05,"Okay, yeah, ma'am. Go ahead."
5272,2020-04-05,"Well, he's a good athlete, and he loves soccer. And he — he's like everyone else. I mean, everything shut down. He's in his room. He's happy, but he's not as happy as you could be. He'd like to be playing sports. Barron."
5273,2020-04-05,"And let's see what happens. But we have to get back. We have to get back. Remember that. We have to get back, and we have to get back soon. Okay?"
5274,2020-04-05,"Do you guys ever stop? Do you want to keep going for a little while? Huh? I mean, do you ever stop? How many times do you ask — and in many cases, it's the same — actually, a lot of good questions."
5275,2020-04-05,Go ahead.
5276,2020-04-05,But keep going? Yes?
5277,2020-04-05,"So you're not going to blame me that I kept it going too long? People said, “Oh, he kept...”"
5278,2020-04-05,"No. I mean, no, it's amazing. I'm telling you, every hand went up. I thought we've gone through — and they're all — every —"
5279,2020-04-05,I think every single hand went up the last time.
5280,2020-04-05,You know what it shows you? It shows you that you love what you do.
5281,2020-04-05,Go ahead.
5282,2020-04-05,"You do. No, you do. And some of you do it well. Not all of you."
5283,2020-04-05,Go ahead.
5284,2020-04-05,"I'm not looking at you, by the way."
5285,2020-04-05,"Look, the job numbers are what they are. We asked everybody to go home, don't work. So the numbers are going to be, you know, astronomical. We understand that. I understood that."
5286,2020-04-05,"I know somebody said that the numbers are meaningless, and then they took that to mean, “Oh, jobs don't mean anything.” And, you know, it was just another fake news story. It wasn't me that said it, by the way. It was a very smart person. But they meant it by saying it really is what — that's why I answer your question very carefully. The numbers are what they are. We know the numbers were going to be massive, because we told everybody to go home and lock your door, essentially. Right? “Don't come to work. You can't come to work. Don't go outside. Don't breathe. Don't do anything.”"
5287,2020-04-05,"We got to open up our country. But I know — I know that it's coming back. And in my opinion, it will come back very strong. There's a tremendous energy. There's a tremendous demand. And some good things have happened."
5288,2020-04-05,"I mean — I don't know. You know, there's one habit that, as you know, most of you — and a lot of you have covered me a long time before I did this — I was never a big believer in shaking hands. But I decided, if you don't shake hands, you're not going to be winning a lot of contests. Right now, I'm not sure you have to shake hands anymore."
5289,2020-04-05,"A couple of people have told me — Deborah, you told me that if we didn't shake hands, the incidence of flu — flu is a big deal also — and that flu might be cut down in half. Who knew that shaking hands was such a bad thing? I felt it. I mean, I always felt it. And, you know, I was never to a point where I can't shake somebody's hand. I knew people like that too. But there aren't too many of them."
5290,2020-04-05,"But when I ran for office, all of a sudden, I'm shaking hundreds of hands. And if I don't, I wouldn't even be standing here. But I think that's a custom that maybe people don't have to. We have to get close together, we have to sit together at the stadiums, we have to sit next to each other in restaurants. All that stuff is going to happen, but I think the concept of shaking hands maybe is something that's going to be a little bit from the past. Let's see what happens. Maybe they'll go right back to shaking hands."
5291,2020-04-05,Good.
5292,2020-04-05,"Well, we've seen a lot of that. You might say something there. I have seen such support. I saw this morning where everyone — they're clapping for fire department, they're clapping for police. But they are really going — these people are —"
5293,2020-04-05,"You know what they're like? They're like — Tony, they're like warriors. Mike, they're like warriors. They were going into Elmhurst Hospital, which has been tragic — right near where I grew up, in Queens — going in. And the people in buildings — there's — going. I mean, they're the rockstars. They're warriors. Nurses, doctors, first responders, what they're — what they're going through."
5294,2020-04-05,"And they don't even know what's going to happen. I mean, they go in. And, by the way, even if they have great equipment they're catching it. You know, great equipment. They have good equipment, they catch it. They catch it with good, with bad. It is evil."
5295,2020-04-05,"But, Tony, you might say something. And, Mike, you may say something about that."
5296,2020-04-05,Pretty much what's happening.
5297,2020-04-05,"Mike, please."
